""	cell_0	cell_1	cell_2	cell_3	cell_4	cell_5	cell_6	cell_7	cell_8	cell_9	cell_10	cell_11	cell_12	cell_13	cell_14	cell_15	cell_16	cell_17	cell_18	cell_19	cell_20	cell_21	cell_22	cell_23	cell_24	cell_25	cell_26	cell_27	cell_28	cell_29	cell_30	cell_31	cell_32	cell_33	cell_34	cell_35	cell_36	cell_37	cell_38	cell_39	cell_40	cell_41	cell_42	cell_43	cell_44	cell_45	cell_46	cell_47	cell_48	cell_49	cell_50	cell_51	cell_52	cell_53	cell_54	cell_55	cell_56	cell_57	cell_58	cell_59	cell_60	cell_61	cell_62	cell_63	cell_64	cell_65	cell_66	cell_67	cell_68	cell_69	cell_70	cell_71	cell_72	cell_73	cell_74	cell_75	cell_76	cell_77	cell_78	cell_79	cell_80	cell_81	cell_82	cell_83	cell_84	cell_85	cell_86	cell_87	cell_88	cell_89	cell_90	cell_91	cell_92	cell_93	cell_94	cell_95	cell_96	cell_97	cell_98	cell_99	cell_100	cell_101	cell_102	cell_103	cell_104	cell_105	cell_106	cell_107	cell_108	cell_109	cell_110	cell_111	cell_112	cell_113	cell_114	cell_115	cell_116	cell_117	cell_118	cell_119	cell_120	cell_121	cell_122	cell_123	cell_124	cell_125	cell_126	cell_127	cell_128	cell_129	cell_130	cell_131	cell_132	cell_133	cell_134	cell_135	cell_136	cell_137	cell_138	cell_139	cell_140	cell_141	cell_142	cell_143	cell_144	cell_145	cell_146	cell_147	cell_148	cell_149	cell_150	cell_151	cell_152	cell_153	cell_154	cell_155	cell_156	cell_157	cell_158	cell_159	cell_160	cell_161	cell_162	cell_163	cell_164	cell_165	cell_166	cell_167	cell_168	cell_169	cell_170	cell_171	cell_172	cell_173	cell_174	cell_175	cell_176	cell_177	cell_178	cell_179	cell_180	cell_181	cell_182	cell_183	cell_184	cell_185	cell_186	cell_187	cell_188	cell_189	cell_190	cell_191	cell_192	cell_193	cell_194	cell_195	cell_196	cell_197	cell_198	cell_199	cell_200	cell_201	cell_202	cell_203	cell_204	cell_205	cell_206	cell_207	cell_208	cell_209	cell_210	cell_211	cell_212	cell_213	cell_214	cell_215	cell_216	cell_217	cell_218	cell_219	cell_220	cell_221	cell_222	cell_223	cell_224	cell_225	cell_226	cell_227	cell_228	cell_229	cell_230	cell_231	cell_232	cell_233	cell_234	cell_235	cell_236	cell_237	cell_238
NDUFA10	1.96742451190948	0	0	1.33566415309906	1.39093792438507	0	1.9892578125	2.27848219871521	6.03500556945801	1.67952084541321	1.7860701084137	1.61103737354279	2.34488415718079	7.08912897109985	2.03259325027466	1.12539434432983	5.94243431091309	6.54410600662231	1.75465631484985	1.4111453294754	0	0	2.20096182823181	1.43637871742249	1.41163802146912	0.55562174320221	1.73771965503693	0	3.09722304344177	6.2069935798645	1.91271770000458	1.66511082649231	2.21422052383423	0	0	0.723544538021088	0.688550174236298	1.89760637283325	3.53842496871948	2.03800058364868	1.29949653148651	0.87215530872345	1.08226633071899	3.37790679931641	0	4.7808518409729	0	9.55229187011719	1.65313971042633	1.03886258602142	0	1.68243288993835	2.93202638626099	0	0	0	0.776263177394867	2.3760039806366	2.81198573112488	0	1.08502542972565	0	2.17565608024597	7.76643037796021	0	0	0	9.26667594909668	0	1.60183560848236	0	0	0	2.48038578033447	0	1.53830051422119	1.1919127702713	3.54318404197693	0.945327758789062	0	0	0.871215641498566	7.6759877204895	3.66736364364624	0	1.09422647953033	3.22458338737488	1.7195817232132	0	5.73417472839356	2.51814818382263	0	0.888152539730072	0.31175222992897	0	0.699308216571808	0	0	3.47062873840332	0	3.82163906097412	3.76341938972473	0.90004825592041	0	0	0	8.44084930419922	2.26622200012207	0	1.38932478427887	4.74271726608276	1.83356630802155	0	0	1.38876795768738	2.65803503990173	2.71558499336243	0	0	1.91740441322327	2.88843464851379	0	0	1.03600096702576	0	2.18012714385986	0	0	2.5639021396637	7.01431226730347	0	0	2.91925382614136	0	0	2.08823275566101	3.58988380432129	0	0.94038063287735	1.09343731403351	1.09807324409485	3.5830442905426	0	0	0	0	3.91445565223694	3.00868153572083	4.02594470977783	1.83456015586853	4.75014686584473	1.5328574180603	0.860583901405335	0	0	2.1009829044342	0	2.98352003097534	4.48493242263794	1.6510021686554	2.87335300445557	0	0	0	0	7.79509973526001	0	2.11490345001221	1.7384979724884	1	1.10569739341736	3.29136419296265	3.39251112937927	0.740857243537903	0	3.36393284797668	19.0765399932861	0	0	0.843146085739136	1.34899628162384	0.819477796554565	0.375351995229721	0	1.44510626792908	2.84629821777344	15.0548439025879	3.07328796386719	1.29567909240723	1.99154424667358	1.65703547000885	0.865527331829071	2.45934700965881	1.29078435897827	0.539532482624054	1.87164390087128	0	2.52467799186707	1.22162353992462	0	2.10825610160828	1.7695244550705	0	2.61074042320251	0	0	1.23637938499451	3.00619602203369	6.0961012840271	0	2.10673046112061	0	3.51622176170349	0.716831207275391	0	2.61740708351135	0	0	0.911375761032104	1.37356567382813	0	0	1.16826391220093	1.27310419082642	3.02915644645691	0.892399966716766	0	3.45102763175964	0	1.92036426067352	0	3.43271541595459	0	0	2.29074597358704	1.38500189781189	1.1574501991272	1.94570100307465	0.893616259098053
PASD1	0	0	0	0.66783207654953	0.347734481096268	0	0	0	0	1.67952084541321	2.97678351402283	0	0	0	0	0	0	0	0	1.4111453294754	0	0	0	0	0.705819010734558	0	0	0	0	0	0	0	0	0	1.25227129459381	0	0	1.26507091522217	0	0	0	0	0	0	1.38583266735077	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2479429244995	0	0	0	0	0	0.552043497562408	4.56468152999878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68025636672974	0	0	0	0	0	0	0	0	3.05731129646301	0	0	2.14056301116943	0	0	0	0.453244388103485	3.13342785835266	0	0	0.916783154010773	1.27110302448273	0	0.694383978843689	0.88601166009903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91925382614136	0	0.597335755825043	0	0	2.52671599388123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888315200805664	0	0.373744368553162	0	0.718338251113892	0	0	0	0.937038838863373	0	0	0	0	2	1.10569739341736	0.548560738563538	0.848127782344818	0	0	0	0	0	0	0	0	0.819477796554565	0	0	0	0	0	0	0	0	0	1.73105466365814	0	0	0	0.623881280422211	5.65873575210571	0	0	0	0	0	1.00088703632355	0	0	0	1.23637938499451	0	0	0	0	0	0	0	0	0.872469007968903	0	0	0	0	0	0	0	0	0	0	0	0	1.28449642658234	0	0	1.14423847198486	0	1.02125954627991	0	0	0.578725099563599	0	0
TADA2A	0	0	0	0	0.695468962192535	0	0	0.569620549678803	0.862143695354462	0	0	0	0	0	0	0	0	1.63602650165558	0.877328157424927	0	0	0	0	0	0	0.55562174320221	0	0	0	0	0	0	11.071102142334	1.11004841327667	0	0	0	0	0.442303121089935	0	0	0	0	0	1.38583266735077	0	0.747557818889618	0	0.413284927606583	1.03886258602142	0	0	0	0	0	0	0	0.792001307010651	0	0	6.51015281677246	2.30774354934692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1919127702713	2.36212277412415	0	0	0	0	0	0	0	0	0	0	0	2.29366993904114	0	0	0.888152539730072	0.31175222992897	0	0.699308216571808	0	0	0.694125711917877	0	0	0	0	0	0	0	0	0	1.56671392917633	0.926216542720795	0.592839658260346	0	0	1.89227771759033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5639021396637	1.16905212402344	0	0	0	0	0	0	0	0	0	0	0.366024404764175	0	0	0	0	0	0.55920797586441	0	0	0	0.950029313564301	0	0	0	0	0	0.888315200805664	0	0	1.1006680727005	2.87335300445557	0	0	0	0	0	0	1.0574517250061	0	0	0	0	1.69625556468964	0	0	0	0	0	1.05519783496857	0.843146085739136	0	0	0	1.22575914859772	0	0	0	0	0	0	0	0	0	1.29078435897827	0	0	1.41468393802643	0	0	0	0	0	1.00088703632355	0	0	0	0	0	0	1.13365113735199	0.702243447303772	0	0.58603698015213	0	0	2.61740708351135	0	0	0	0.457855224609375	1.4707772731781	0	0	0	0	0	0	0	0	0.960182130336761	0	0	0	2.04251909255981	0	0	0.578725099563599	0	0
KIF27	0.65580815076828	0	0.702060520648956	0	0	0	0	0	0	0	0	0.805518686771393	0	0	0	0.562697172164917	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06899785995483	0	0	0	0	0	0.723544538021088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04518938064575	0	0	0	0	0	0	0	0	0	0	0	7.4197883605957	1.15833449363709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859790861606598	0	0	0	0	0	0.31175222992897	0	0	0	0	0	0	0	0	0	0	1.47704577445984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.517183303833008	0	0	0	0	0	0	0	0	0	0	0	1.63173472881317	0	0	0	0	0	0	0.366024404764175	0	0	0	0	1.21471130847931	1.11841595172882	0	0	0	0	0	0	0	0	0	0	0	0.373744368553162	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54438328742981	0	0	0	0	1.77604508399963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.623881280422211	0	0	0	0	0	0	0	0	0	0	0	0	0.870871603488922	1.13365113735199	0	0	0	0	1.794304728508	0.872469007968903	0	0	0.911375761032104	0	0	0.624363005161285	0	0	0	0	0	1.72551381587982	1.28449642658234	0	0	0	0	0	0	0	0	0	0
UCHL5	1.96742451190948	2.3711268901825	1.40412104129791	2.00349617004395	5.91148614883423	4.30888080596924	2.78496098518372	1.70886158943176	4.31071853637695	0	4.16749668121338	3.22207474708557	0	0	0	0.562697172164917	1.98081147670746	6.54410600662231	1.75465631484985	1.4111453294754	2.18019247055054	1.84451031684876	1.10048091411591	0	2.11745691299438	0.55562174320221	2.60657954216003	4.54033279418945	6.19444608688355	0	1.91271770000458	1.66511082649231	2.21422052383423	7.77033948898315	1.25227129459381	7.95898962020874	4.1313009262085	1.26507091522217	2.21151566505432	2.03800058364868	2.59899306297302	0.87215530872345	1.08226633071899	2.25193786621094	2.77166533470154	0	1.49511563777924	0	4.95941925048828	4.15545034408569	1.1980345249176	1.68243288993835	0.586405277252197	0	0	0	5.43384218215942	0.792001307010651	0	0.966109156608582	1.08502542972565	0	1.74052476882935	2.7737250328064	4.41634798049927	2.28234076499939	0	3.47500348091126	3.44950652122498	0.80091780424118	2.34613156318665	3.00160837173462	3.03940367698669	1.65359055995941	2.27848219871521	3.07660102844238	0	2.36212277412415	4.72663879394531	1.65184533596039	0	3.48486256599426	1.91899693012238	0.61122727394104	1.5397162437439	2.18845295906067	3.22458338737488	1.7195817232132	1.96294057369232	0	0	2.68025636672974	5.32891511917114	0.935256719589233	1.18977904319763	0.699308216571808	5.7387866973877	0	3.47062873840332	0	0.764327824115753	0	3.15016889572144	4.28112602233887	0	4.37637901306152	0	3.17271065711975	6.26685571670532	0.926216542720795	7.70691585540772	6.41748189926148	1.27110302448273	1.89227771759033	2.08315205574036	4.43005847930908	3.39448142051697	0	0.747442722320557	3.83480882644653	0.962811529636383	1.55154991149902	0	1.03600096702576	0	5.0869631767273	0	6.12060022354126	2.5639021396637	0	4.1005744934082	0	1.45962691307068	0	2.98667883872986	2.61029100418091	2.87190699577332	5.05343198776245	1.8807612657547	0	3.29421973228455	0	4.97314500808716	1.13338625431061	0	3.64413380622864	2.23683190345764	0	1.34198153018951	1.83456015586853	6.65020513534546	3.06571483612061	5.16350364685059	0	11.6030130386353	0	0.888315200805664	2.98352003097534	1.86872184276581	2.201336145401	5.74670600891113	1.91483151912689	0	2.96782469749451	0	0.649591624736786	0.724170863628388	2.11490345001221	1.7384979724884	1	2.21139478683472	1.09712147712708	0	3.70428609848022	0	0	5.08707714080811	3.55209016799927	1.05519783496857	3.37258434295654	1.34899628162384	0.819477796554565	1.12605595588684	1.22575914859772	2.89021253585815	0	11.2911329269409	0	1.29567909240723	1.99154424667358	2.48555326461792	4.32763671875	7.37804126739502	2.58156871795654	0.539532482624054	0	1.41468393802643	1.26233899593353	0	5.05115175247192	2.81100797653198	1.179682970047	0.500443518161774	0	0	3.51274228096008	1.23637938499451	1.00206530094147	0.870871603488922	0	1.40448689460754	0	2.93018484115601	3.58415603637695	3.58860945701599	2.61740708351135	0	0	1.82275152206421	1.37356567382813	1.4707772731781	3.746178150177	0	0	3.02915644645691	0.892399966716766	4.59450769424439	1.72551381587982	1.28449642658234	1.92036426067352	0	1.14423847198486	2.71824765205383	1.02125954627991	0	3.46250462532043	5.20852613449097	1.94570100307465	0
ZNF784	0	0	0	0	0	0	0.397851556539536	0	0	0	0	0	0	0	0	0	0	0	0	7.05572700500488	0	0	0	0	0	0	0	0	0	0	1.91271770000458	0	0	1.11004841327667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30539357662201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65184533596039	0	0	0	0.61122727394104	0	0	0	4.29895448684692	0	0	0	0	0	0	0.594889521598816	0	0	1.06722092628479	0	0	0.764327824115753	0	0	0	0	0	0	0.453244388103485	0	0.926216542720795	0	0	0	0	0	0	1.35779249668121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26335799694061	0	0	0.366024404764175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888315200805664	0	0	0	0.718338251113892	0	1.54506087303162	0	0	0	0	0	3.47699594497681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.702751994132996	0	0	0	0	0	0	0	0	0	0.702243447303772	0	0.58603698015213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM39	0	0	0	0	0.695468962192535	0	0	0.569620549678803	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84451031684876	0	0	2.82327604293823	0	0.434429913759232	0	0	2.06899785995483	0	0	0	0	5.00908517837524	0	0	0	0	0.679333508014679	0	0	1.08226633071899	0	0	0	0	0	0.826569855213165	1.55829381942749	0	0	0	0.837788343429565	0	0	0	0	0	0	0	0	0	0	0.552043497562408	6.84702205657959	0	0	0	0	0	0	0	0	0	1.53830051422119	1.78786909580231	0	0	0	0	0	0	0	0	0	0	1.7195817232132	0.981470286846161	0	0	0	0	0.31175222992897	0	0.699308216571808	2.29551482200623	0	0	0	0	0	1.35007238388062	0	0	0.729396522045136	0	0.90648877620697	0	1.85243308544159	0	0	0	0	0.694383978843689	1.77202332019806	0	0	1.49488544464111	0	0.962811529636383	0	0.78701663017273	0	0	0	0	0	0	0	0	0	0	0	0	0.522058188915253	0	0	0	0	0.366024404764175	0	0	0	0	1.21471130847931	1.11841595172882	0	0	0	0	0	0	2.61637187004089	0	0	0	0	0.747488737106323	0	0	0	0	0	0.937038838863373	0	0	0	1.7384979724884	0	0	0.548560738563538	0	0	0	0	0	0	0	0.843146085739136	0.67449814081192	0	0	1.22575914859772	0	0	9.40927791595459	0	0	0	0	0	0	0	0	0	0	0.631169497966766	0	0	4.21651220321655	0.589841485023499	0.500443518161774	0	0	0	0	0	0	0	0	1.78808867931366	0	0	0	0	0	0	0	0	0	0	1.16826391220093	1.27310419082642	0	0	0.656358242034912	1.72551381587982	0	0.960182130336761	0	0	0	0	0	0	0.578725099563599	2.59426808357239	0
CAD	0.65580815076828	2.3711268901825	2.10618162155151	0.66783207654953	2.4341413974762	1.07722020149231	1.59140622615814	3.41772317886353	0.862143695354462	1.67952084541321	1.7860701084137	1.61103737354279	4.68976831436157	7.08912897109985	0	6.18966865539551	0	4.90807962417603	1.75465631484985	1.4111453294754	0	11.0670623779297	4.40192365646362	1.43637871742249	6.35237121582031	0.55562174320221	5.21315908432007	3.40524983406067	3.09722304344177	4.13799571990967	0	0	0	3.33014535903931	6.26135635375977	1.44708907604218	1.3771003484726	0.632535457611084	10.1729717254639	4.75533485412598	2.59899306297302	0.87215530872345	1.08226633071899	0	8.31499576568604	1.91234076023102	0.747557818889618	1.91045844554901	3.30627942085266	2.5971565246582	3.59410333633423	1.68243288993835	1.17281055450439	2.5133650302887	0	8.15977096557617	0	6.33601045608521	8.43595695495606	1.93221831321716	3.25507640838623	0	2.17565608024597	2.7737250328064	1.10408699512482	2.28234076499939	0	9.26667594909668	2.75960516929626	2.4027533531189	0	3.00160837173462	1.51970183849335	1.65359055995941	0	0	1.78786909580231	4.72424554824829	0	0	0	9.58337211608887	7.6759877204895	1.22245454788208	2.30957436561584	4.37690591812134	0.460654765367508	1.7195817232132	0	1.14683496952057	4.19691371917725	0	0	3.429274559021	0.594889521598816	2.79723286628723	0	4.26888370513916	5.55300569534302	0.872751474380493	0	1.88170969486237	3.15016889572144	23.5461940765381	0	1.45879304409027	0	2.26622200012207	1.56671392917633	1.85243308544159	3.55703806877136	10.0846147537231	2.54220604896545	3.78455543518066	2.08315205574036	6.20208168029785	2.03668880462646	5.68392705917358	2.24232816696167	3.83480882644653	3.85124611854553	1.55154991149902	0	2.07200193405151	0	2.18012714385986	12.5661745071411	3.06030011177063	1.92292654514313	3.50715613365173	20.502872467041	1.8821474313736	1.45962691307068	3.26346945762634	0.597335755825043	2.61029100418091	4.30786085128784	1.26335799694061	2.82114195823669	0	2.56217074394226	1.7915221452713	2.48657250404358	3.40015888214111	1.90685439109802	9.71769046783447	7.26970338821411	3.00868153572083	0	0	1.9000586271286	4.59857225418091	3.44233560562134	0	0	5.25245761871338	5.32989120483398	0	1.12123310565948	1.9261691570282	4.31002950668335	4.46794033050537	0	2.96782469749451	1.87407767772675	0.649591624736786	5.06919622421265	3.17235517501831	1.7384979724884	1	2.21139478683472	3.83992505073547	0.848127782344818	1.85214304924011	0	0	7.63061571121216	0	1.05519783496857	0.843146085739136	2.02349448204041	4.09738874435425	1.87676000595093	0	2.89021253585815	0	1.88185548782349	1.53664398193359	1.29567909240723	5.31078481674194	2.48555326461792	1.73105466365814	0	6.45392179489136	2.15812993049622	3.1194064617157	4.24405193328857	1.26233899593353	0	0	0	2.9492073059082	3.50310468673706	2.61074042320251	0	7.02548456192017	1.23637938499451	0	4.35435819625855	2.26730227470398	0.702243447303772	0	1.17207396030426	2.15049362182617	0	2.61740708351135	1.31257438659668	2.05968761444092	6.37963056564331	1.37356567382813	0	0	1.16826391220093	0	3.02915644645691	2.67719984054565	2.62543296813965	0	6.42248201370239	2.88054633140564	2.40616941452026	2.28847694396973	4.07737159729004	1.02125954627991	4.58149194717407	0.692500948905945	5.20852613449097	1.94570100307465	0.893616259098053
DDX24	3.27904081344605	7.11338090896606	2.10618162155151	2.00349617004395	0.695468962192535	0	1.59140622615814	0.569620549678803	2.58643102645874	0	1.7860701084137	4.0275936126709	0	0	2.03259325027466	1.12539434432983	0	0	3.50931262969971	1.4111453294754	0	0	2.20096182823181	2.87275743484497	0.705819010734558	1.66686522960663	3.47543931007385	0	1.54861152172089	2.06899785995483	0	0.555036962032318	2.21422052383423	2.22009682655334	2.50454258918762	1.44708907604218	2.06565046310425	1.89760637283325	1.32690942287445	0.679333508014679	2.59899306297302	2.61646604537964	1.08226633071899	3.37790679931641	4.15749788284302	1.91234076023102	1.49511563777924	0	0	2.5971565246582	0	0	0.586405277252197	0.837788343429565	4.04518938064575	0	6.98636865615845	1.5840026140213	0	0.966109156608582	0	0	1.30539357662201	0.554745018482208	0.552043497562408	0	0	1.15833449363709	0	4.80550670623779	2.34613156318665	0	0	1.65359055995941	0	3.07660102844238	0.595956385135651	1.18106138706207	0.945327758789062	1.65184533596039	3.11892509460449	2.61364698410034	1.91899693012238	6.1122727394104	1.5397162437439	0	0.921309530735016	1.7195817232132	8.83323287963867	0	1.67876541614532	0	0	1.87051343917847	1.78466856479645	1.39861643314362	2.29551482200623	1.06722092628479	0.694125711917877	0	0	1.88170969486237	2.70014476776123	0	4.43113708496094	0	1.20583558082581	3.62595510482788	1.56671392917633	0.926216542720795	3.55703806877136	0.916783154010773	1.27110302448273	0	3.47192001342773	0	0	5.68392705917358	0.747442722320557	0	2.88843464851379	0.517183303833008	0.78701663017273	0	0	0	0	4.59045028686523	0.640975534915924	2.33810424804688	0	3.76429486274719	0	0	2.98667883872986	1.5661746263504	2.87190699577332	1.26335799694061	2.82114195823669	1.09343731403351	2.1961464881897	0	4.97314500808716	2.26677250862122	0	1.21471130847931	3.35524773597717	0	1.34198153018951	0.611520051956177	0.950029313564301	3.06571483612061	0	7.8491153717041	11.6030130386353	1.0504914522171	0.888315200805664	5.96704006195068	2.61621069908142	1.1006680727005	1.43667650222778	2.55310869216919	1.54506087303162	1.48391234874725	0.937038838863373	2.59836649894714	0.724170863628388	1.0574517250061	0	2	1.10569739341736	2.19424295425415	0.848127782344818	1.11128580570221	0	0	0	1.77604508399963	3.16559362411499	1.68629217147827	0.67449814081192	2.4584333896637	1.50140798091888	1.22575914859772	0	2.84629821777344	0	0	2.59135818481445	0	3.3140709400177	0.865527331829071	2.45934700965881	3.87235307693481	1.07906496524811	3.1194064617157	4.24405193328857	3.78701686859131	1.22162353992462	1.68371737003326	0.702751994132996	1.179682970047	1.00088703632355	2.61074042320251	0	0	4.94551753997803	0	0.870871603488922	3.40095329284668	1.40448689460754	0	1.17207396030426	1.43366241455078	5.3829140663147	1.74493801593781	2.62514877319336	0	0.911375761032104	2.74713134765625	0	0	2.33652782440186	0	1.51457822322845	1.78479993343353	0.656358242034912	1.72551381587982	1.28449642658234	1.92036426067352	0	2.28847694396973	0	6.1275577545166	2.29074597358704	3.46250462532043	2.31490039825439	1.94570100307465	5.36169767379761
TMEM14A	0	2.3711268901825	0	0	0.347734481096268	1.07722020149231	0	0	0.862143695354462	0	0.595356702804565	0	0	0	0	0	0	1.63602650165558	0	0	0	0	0	0	0	0.55562174320221	0	0	0	0	0	0	0	0	0	0.723544538021088	0.688550174236298	0	0.442303121089935	0.679333508014679	0	0.87215530872345	0	0	0	0	0	0	0	0	0	0	0	0.837788343429565	0	0	1.55252635478973	1.5840026140213	0	0	0	0	0.435131192207336	0	0.552043497562408	0	0	0	0	0	0	0	1.51970183849335	0	0	0	0	0	0.945327758789062	0	0	0	1.91899693012238	0.61122727394104	0	0	0.460654765367508	0	0	0	0	0	0	0.623504459857941	0	0	0	0	0.694125711917877	0.872751474380493	0.764327824115753	0	0	0	0	0.729396522045136	0	0	0	0.463108271360397	0	0	0	0	0	0	0.678896248340607	0	0	0	0	0	0	0	0	5.81367206573486	0	0	0	1.16905212402344	0	0	1.45962691307068	1.63173472881317	0	0	0	0	4.70190334320068	0	0	0	0	1.13338625431061	0	0	0	0	0	0	0	0	1.72116780281067	0	0	0	0	0	1.49497747421265	0.275167018175125	0	0	0	0	0	0	0.724170863628388	0	1.7384979724884	0	0	0	0	0.370428621768951	0	0	0	0	0	0	1.34899628162384	0	1.12605595588684	0	0	0	0	0	0	0	0	0	0	0	1.07906496524811	0	1.41468393802643	0	1.22162353992462	8.41858673095703	0	0	0	0	0	0	0	0	0	0	0	0	0.58603698015213	0.716831207275391	0	2.61740708351135	0	0	0.911375761032104	0	0	0	0	0	0	0	0	0	0	0	2.40616941452026	0	0	0	2.29074597358704	0	0.578725099563599	0	0
LINC00200	1.31161630153656	2.3711268901825	0.702060520648956	0	0.695468962192535	0	0.397851556539536	0	0	0	0.595356702804565	0	0	0	0	0	0	1.63602650165558	0	0	0	0	1.10048091411591	1.43637871742249	0.705819010734558	0	0.868859827518463	0	0	0	0	0	0	0	3.75681400299072	0	0	1.26507091522217	0	2.03800058364868	2.59899306297302	0	1.08226633071899	0	0	0.956170380115509	1.49511563777924	0	0	0	0	0	0.586405277252197	0	0	0	0.776263177394867	1.5840026140213	0	0	0	2.30774354934692	0	1.10949003696442	0.552043497562408	0	0	0	0	0	0	3.00160837173462	0	0	0	9.22980308532715	0.595956385135651	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839382708072662	0	0	0	0	0	0	2.13444185256958	0	5.23650884628296	1.52865564823151	0	0	0	0	0	1.20583558082581	0.453244388103485	7.83357000350952	0	1.77851903438568	0	0	0	0	0.88601166009903	0	0	0	0	0	0	0.78701663017273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366024404764175	1.7915221452713	0	0	5.72056293487549	0	0.55920797586441	1.50434076786041	0	1.22304010391235	0	0	0	0	0	0	0.888315200805664	0	0.747488737106323	0.275167018175125	0	0	0	0	0	0	0	0	0	0	1.10569739341736	0.548560738563538	0	0	0	0	0	0	0	0	0.67449814081192	0.819477796554565	0.750703990459442	0	0	0	0	1.53664398193359	0	0.663848102092743	0	0	0	0	0.539532482624054	0	0	0.631169497966766	0	0	0.702751994132996	1.7695244550705	1.50133061408997	0	0	0	0	0	0.870871603488922	1.13365113735199	1.40448689460754	0	0	1.43366241455078	0	0.872469007968903	0	0	1.82275152206421	1.37356567382813	0	1.24872601032257	1.16826391220093	0	1.51457822322845	0	1.31271648406982	0	0	0	0	1.14423847198486	0	0	0	0	0	0.648567020893097	0
CD53	0	0	0	0.66783207654953	0.347734481096268	0	0	0	0	0	0.595356702804565	0	0	0	0	0	1.98081147670746	0	0.877328157424927	0	0	3.68902063369751	0	0	0	0	0.434429913759232	0	0	0	0	0	0	0	0	0	0	0.632535457611084	0	0.679333508014679	3.89848947525024	0	6.49359798431397	0	0	2.86851119995117	2.24267339706421	0	2.47970962524414	0.519431293010712	0	0	0.586405277252197	0	20.2259464263916	0	0	0	0	0	1.08502542972565	2.30774354934692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54318404197693	0	0	0	0	0	0	2.30957436561584	1.09422647953033	0.460654765367508	0	0	0	2.51814818382263	0	0	0	0	0	2.29551482200623	0	0	0	0	0.940854847431183	0.450024127960205	0	0	0	0	0	1.56671392917633	0.926216542720795	0	0.916783154010773	0	0	0	0	0.678896248340607	0	0	1.91740441322327	0.962811529636383	1.03436660766602	1.57403326034546	0	0	0	0	0	0	0	0	0	0	8.15867328643799	0	0	0	0	0	13.1212472915649	0	0.895761072635651	0	1.13338625431061	0	0	0	0	0	0.611520051956177	0	0	0	0	0	0	3.55326080322266	5.96704006195068	0	0	0	2.55310869216919	1.54506087303162	0	0	0	0.724170863628388	0	0	1	0	4.3884859085083	0.848127782344818	0	3.75758981704712	0	0	0	0	2.52943825721741	0	0.819477796554565	0.375351995229721	0	0	0	0	1.53664398193359	0	0	0	2.59658193588257	0	0	0	0.623881280422211	4.24405193328857	0	0	0	0	0	0	6.52685117721558	0	0	3.70913815498352	0	0	0	0	0	0	2.15049362182617	0	0	0	2.05968761444092	0	0	20.5908813476563	0	0	0	0	0	0	0	0	0	0	1.14423847198486	1.35912382602692	0	0	0	0.578725099563599	0	0
